Hash,File,Key,Value
94a1ddbe5a1e3aa69a57af68a53122091a81430ebd03821a38eb494353e88f8c,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,,
e15af067dd6977f4d8ec6de7a3f541f483d52236dd892580b3172fd52d56c205,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.Application,Temă Application
cc47081f9df962293e6446c9fdfe2897c9996288d57c58e3a06f83a032e193bd,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.Application.Description,Creează-ți propria temă de tip Application.
929a6ff3320283aa224e270267692d485a0794285c93eb5f92840a1f03e9176b,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,,
12876ed1016cc66810acba74ab5933d2ab1e1f53f25a3e148fbea198981c464f,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeUrl,Url
814fc0428bebe71c15976c57d576f3c40e8896ceef22041598ff0b1eb0901444,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeWeb,Web
6222e2141071f59e7e96f2e57d285175d99aeaeb508b5eb50bff8c77eb935b78,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeTags,Etichete
b4bcf51523281a3b195438e8c85452741f152045f5bc787264bc5d69ede76a30,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeTitle,Titlu
5b8c93d5ebcf88df5f32c866b0cc7ef47e1031b18c917be4520205b0fcd00a1b,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeAuthor,Autor
cdeade421f6f742163ed9b8dc8d9625c107ce80cc4f15c677de00de274028664,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeContact,Contact
9d9b132f41c90c4500c9024df6084a4762cad04c2495f0fa033926d0bc1bf18c,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemePreview,Previzualizare
13621a87e60e11907b50e2c4bf311ece40c666af1a5f59eb9a6f8d01243dcddb,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeArguments,Argumente
1ebe15950e34cd911685d0ebfabe1ffeb72deaee86dc5d80dcc0bb8d9046d16e,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeThumbnail,Miniatură
fccd181bd25ca1469dc997a3f994be025df57395f723b35f33b80d5fc3ba6ca4,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeApplication,Aplicație
5f4262410221804f5b945c2af0eb33723e86d7dcf0c16826fed2b45010d48c36,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeDescription,Descriere
9eadab21f6f52b464adae3f0017bc35aa83176c1759bc321944f160114b7450c,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,,
18c4fa331fdf2b8c2de95a015c720d07ee7cf7a978b2b10bb7c0d2db904f8c14,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeUrl.Hint,Vă rugăm să introduceți un url valid
c814f6a9363f939dd8ed50e48b63892275c4672783a340245d64b34b9b4bc501,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeWeb.Hint,Selectați o pagină web
a573daa9552f1ba04db1d651feaef0e0d05baf834bb2c39e6d48751d38d39667,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeTags.Hint,Vă rugăm să introduceți etichete de temă valide
b42a825dd0d831e2abc1abad71b732c4b5e84545946d5542fbf80651e342a346,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeTitle.Hint,Vă rugăm să introduceți un titlu valid
6b5b09f602034abc71dcd15705647608fe8a8edfa5207d37c91c9916a9ca31d9,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeAuthor.Hint,Vă rugăm să introduceți un nume de autor valid
57befd9265248d890f8ec26ae8ae552a11dc4a1c3997d027f9603589c929ff06,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeContact.Hint,Vă rugăm să introduceți o adresă de contact validă
3aa113413a2e318bb6084847fa24a5f57f0a6c3862fd8da9e8265d3dcdf4d0e6,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemePreview.Hint,Alegeți un fișier de previzualizare
afe60e7fdc78254af89987508b1f02eecc80429ab45736632d776ac1842b4216,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeArguments.Hint,Vă rugăm să introduceți argumente de aplicație valide
d2a023fe0cdd4830d1121bb214e1218ae9975e395885f88b7b7e35484a5f2790,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeThumbnail.Hint,Alegeți o imagine miniaturală
f3ec4d382c841dd0e62135578b347bbf193c6e174edd91190cef2a16157da368,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeApplication.Hint,Selectați un fișier de aplicație
cde00131fc00cdf77fbc3279ed71860877a878e60f17806574ddfaafc9de4ba4,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeDescription.Hint,Vă rugăm să introduceți o descriere validă
66cfd356f3c57766cd50f6d68c2c6c402d98d63dde16fe3316d53ac63db958c3,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,,
6c1cda0bdfd2c52f4eb926c6e8f9f0735aa2767ccdeff3629e7ac0e51fb0c08a,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.DragDrop.Delete,Anulează
15cd658145b43194ce154202cbdc4d2e1295d05bd8726152cdd62af759f1552c,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,,
8b7c7ffa9f41a8d13272462d62082fcc51ce2e178fb6126e796b0476f84480b7,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.DragDrop.Gif.Title,Selectați Fișier Gif
4fc760f405268ba97045c1ab570f4b721d2304b744b5ea4fb99045d8f16dc809,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.DragDrop.Gif.Filter,Fișiere Gif (*.gif)|*.gif
f1cd6c7eb4b80bc57b6a8701dd6b04a58424965fec98c4e56b3314a231561ef9,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,,
2436b3be59c8b26c7679f12cd600c3b15699a1bfa515853cfb746b40dfe2efc2,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.DragDrop.Video.Title,Selectați Fișier Video
0c271f712fe904b31775ec7fbadaf7d2e8e8f1d48a91dc81913ee7f14aea2b76,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.DragDrop.Video.Filter,Fișiere Video (*.mp4;*.avi;*.mov;*.mkv;*.ogv;*.flv;*.wmv;*.hevc;*.webm;*.mpeg;*.mpeg1;*.mpeg2;*.mpeg4)|*.mp4;*.avi;*.mov;*.mkv;*.ogv;*.flv;*.wmv;*.hevc;*.webm;*.mpeg;*.mpeg1;*.mpeg2;*.mpeg4
d7d33f881dc6baa6e8733179bef2bf17e1ba2d84a81ace1e37e90f8b6a36d28f,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,,
a7e230745899f132322c4cf0cdbb1b92b9fa2282930cbaa876485d49d45fe722,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.DragDrop.Gif,Trageți și lăsați fișierul Gif aici
f7abcd50ef724fb28b2a5cbae7339061f69e669daa476acd7a11e382d20a53c6,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.DragDrop.Video,Trageți și lăsați fișierul video aici
ff4d925d0deb21fef3404afa0479724dce67ee4d917c3e5b87e1615079327a55,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,,
9289f2293d4c916c7ab45597e010aaf622472995818cfb81da8443e770732c3b,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeThumbnail.Title,Alegeți o imagine miniaturală
5d896c1ac49b53e3beff7407d1f5f765a40d71c374b879afefe38b6eade52339,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemeThumbnail.Filter,Fișiere de imagine (*.png;*.jpg;*.jpeg;*.tiff;*.webp)|*.png;*.jpg;*.jpeg;*.tiff;*.webp
2ea958278f45347b8b6f9fde5aa98e6b8636dd4c6722100c76d5f676515a5492,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,,
2a72de7306d8651886612d30dfbe03570c04e1f746bb5abe0a48ed976c7ad91c,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemePreview.Title,Alegeți un fișier de previzualizare
795bd17d3c557b196df4ef9345a4ed5a759ae63db46ca75410b64f1da4493bee,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ThemePreview.Filter,Fișiere Gif (*.gif)|*.gif
5fee31940b7897588ab53bca9f0d4e4cf71b3acb97403183fc534d50e5711d01,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,,
324afb0281748933212c1745bdcd2b0e73582c8de70d8a4e902bb323597c1e8e,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.WebSource.Title,Selectați Pagina Web
97bb004148fe6e9a6dbef3a40c2220dbf01f4ca535e83b5fea13b6986c580863,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.WebSource.Filter,Pagini Web (*.html)|*.html
90a1574cc8a837b53c7913abb8b001d690fbe133a0dd1ee5ce85063adaf7c5e2,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,,
62a3b8e771dfa55be1f0efe6788daa5b43679d799eb6944e2b45bf31ca2f4aae,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ApplicationSource.Title,Selectați Fișierul de Aplicație
c69c5c44cd99d69b503f54d0dfc00348f116a0b48294b36d49f3426fc462ff6b,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.ApplicationSource.Filter,Fișiere de Aplicație (*.exe)|*.exe
33c0ec4405c0cecb422f736f8ac6669eabcdfd5eb5dda454a3075d38e0b2e75a,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,,
a92b05a5ac9a26dd2d615a21297c9c9825cb061df5a3021c1dece1ce58330a8c,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.Copy.Close,Am Înțeles
44201d288006c31e9e74adcf4fc1fe80b281f47fd019a52459715f412b3d16b8,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.Copy.Title,Notificare Importantă
b0f85f18f3cb6beab4b8b9b15028bf9d8b8469e51ea03788ae3344767d3622ba,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.Copy.Message,Fișierul selectat va fi inclus în tema împreună cu toate celelalte fișiere și foldere din director.
c2e302255bcffba90be665f29a653c0ea75ca2b342bfcfbdf094ca32fcbc479e,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,,
f9fd34698104a3c6dc172eb63a3ed7381a77598d51c25bc56379bd5363636e6f,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.Lock.Close,Am Înțeles
b69ed628129d1fb7704176b38924bee4409e5f8c9905e779e00e993ee054b531,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.Lock.Title,Fișier în Uz
1a5594a783e93b8cc85d34d9143a1dd752e699af9b39a861332a5a54730efa1d,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.Lock.Message,Fișierul selectat este utilizat de un alt proces.
ae68645c3c8c28df37e16ede39500811a6d02e5cae06993a32db4d23816f1210,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,,
cc040ffbb882f164ea68e34a90f6e46214524142d47c19bbf1cee0df82e8c5db,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.Access.Close,Am Înțeles
af1d21a053118e1d38b668f623d6aa459b49577f1523c4f8c149a57b0865b487,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.Access.Title,Avertisment de Acces
413c2a2e8836ae9672819e3675457c4f49377e9569fbf633d51cb3b613db7eed,Portal\Controls\ThemeCreate\Portal.ThemeCreate.RO.xaml,Portal.ThemeCreate.Access.Message,Nu aveți permisiunea de a accesa fișierul selectat.
ff5466b406f709e8732b30f7eb8e8d397ec90d9d353a388a4770890db760c0c7,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.Close,Închide
5eb65637296df39065ccd969a28f9705449d6a72d69830b1f6ad6e2baafe1009,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.Title,Ștergere Temă
8fc0994cc0c604cd84a78383741fc8ef14d249aa0b0454be8b724c4561fcf13f,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.Delete,Șterge
3d777f1cc31cbd6c37278a335001685f6fcb064cdabd80cc518af4b511567c72,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,,
dbf9d95fb687fb8872672d228c2c80f49fd8cec2a79e2b50bdb9b9f1be3cc974,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeSize,Dimensiune
5a50900d62b2b40dc14fa00ccc8bc294046b3b05d2b3030956f8639bbf4478bb,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeTags,Etichete
19c63debbe265d9be723a99fefcf436243bda4cc822ea9a81cf2ab07e5b20bbd,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeType,Tip
400051f04a5fb89d2a5bb34bbcb4051606c974b8a4328d4c88aecced62ae8070,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeTitle,Titlu
31b0803e3153c3c0301bd7bf52a3d9e4828a1e985ea011506266a127e2b40bd9,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeAuthor,Autor
53fe934fe106a6c85fe736a5f9d0d6e7448fcd1e62b2d532c674ff24e4495b7e,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeCreate,Creată
066f47fe1cc27ad9b98b29fc242de05bf813626981cfd5d1536dcbfb93673417,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeModify,Modificată
4be16d891a7123a5a545e9cb23dd7d2dfe598d920d6aeda3e089fd6a1532b472,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeVersion,Versiune
d3b1d9fa4b8fe3f9a9fb1c06678af717c0754e736715eb81671f65dc502af0f0,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeTagsText,Nicio etichetă
08eb25735cd12550382b071c33054790ed352b3514f64a9a742fd4d422f4acb9,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeTypeName,Gif
7417619bbb5b5775707803087edd376872b70b0f4a6e48fd9e139b0056b7ded2,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeSizeTotal,0 b
395df1ca6e28942cbd4a0f8588a9d0bb324bbb143099705c4e2493f2bc0971f6,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeAuthorName,Taiizor
591a2bd82551783328644582d045cf62ebc6a50ff16e48605e7537a6f86e3e2e,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeCreateDate,Necunoscută
511273e6bbe2c27a3c604ced263c96a86a2a7eca122873600a9f150e51402ebe,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeModifyDate,Necunoscută
b3b125dd2e25594f984b00511845aec9c118d63fb23a00473e3776d887eeaf21,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeDescription,Descriere
9bf2943e95c47e23a16d1672e92e49d97ff27a0597a49701dea7fbf8bf2a9222,Portal\Controls\ThemeDelete\Portal.ThemeDelete.RO.xaml,Portal.ThemeDelete.ThemeVersionText,0.0.0.0 (0.0.0.0)
cc64c224a7755fa0d17dfb484540b1299cd1eb4f29bd0a3d55948fe2b9da39a7,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.Save,Salvează
d4919422617a82dfc95b5a186bf8770ffe274de7700e86b3eeadc8bcfb4597cb,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.Close,Închide
456526e35d73d72af65a49563f18c8e5a7e632e65a91125a1a2f275cb4eaef0a,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.Title,Editare Temă
36b9815b13650f331f2e91b40976312ae4d6607d438bd9683d2f56eea91b323b,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,,
fd6be395ad5eccdf5a42784d429af811e8ca051490fe14a3efe562d6e039cc1b,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.Localization,Implicit
79eb7a98f282b42afe61b28e684058cf6664dce4d1fe991f842cdaba60243128,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,,
6f3625ae36260df3b22e8b09cc9ff6627e0d7c4ce9a1ecf772b344ecf17335a8,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.ThemeTags,Etichete
ac98aaa35d8654b2daad68d6793a3646f8425cc2ab682b032a1476c841fb6b22,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.ThemeTitle,Titlu
3c710d5cedc1958473474dd8f33b6b34906c693894fcbb4ae24f0a344da691cb,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.ThemeAuthor,Autor
84553b50139c8bdd342587c796cad40dc0d3159014f477bdc0972e454c6191ee,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.ThemeContact,Contact
ba9c74e1cd0f9e3ecee694309dee40517a42b9f5735eb3e7a8986667afc343d4,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.ThemeArguments,Argumente
c7d20872c092c2a9732f4b8f5be537fd503197ab7ca5182c65e567c882f8572d,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.ThemeDescription,Descriere
ff3ba45bee589af4ac0bc583b531dc91f9c1ad92cfef39faa5ae3b4f23ef332e,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.ThemeLocalization,Localizare
9160f9ec9b6fcef4481d4497dd04b2a20502170733e554ae1890977327912cd2,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,,
da50835376e45dc725a24e6595f14f5129b96101d41c33581528f9f2fa2fde47,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.ThemeTags.Hint,Vă rugăm să introduceți etichete de temă valide
6807057394566469fab256e9a69966b600039538748ff02037bf684f52229a71,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.ThemeTitle.Hint,Vă rugăm să introduceți un titlu valid
30f8c8f28102f9935cc9a2caa54911910e70cb85ec55894c39daa3dd58f60451,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.ThemeAuthor.Hint,Vă rugăm să introduceți un nume de autor valid
a6b86872f52e4314cfbbcf8ca897740ea687d2dbda1cecc21347098ae13af0c2,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.ThemeContact.Hint,Vă rugăm să introduceți o adresă de contact validă
bfe9c528db2b928facce031fac0d968bbc619acb7bca53963114def8e2ba7cd3,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.ThemeArguments.Hint,Vă rugăm să introduceți argumente de aplicație valide
4590f9fda5407417e476542b632697cd9a9c6d38a5bd3e92cf6dbfcefb20c6e0,Portal\Controls\ThemeEdit\Portal.ThemeEdit.RO.xaml,Portal.ThemeEdit.ThemeDescription.Hint,Vă rugăm să introduceți o descriere validă
5eaca826e555372a97219b56fe6b052cbcd0e0540037786843e0f43e8db75d53,Portal\Controls\ThemeImport\Portal.ThemeImport.RO.xaml,Portal.ThemeImport.Close,Închide
3c8c3502c4721a1f97ea69052273cd8be3d57659763e1eeefc96bcc1ed1e8b8c,Portal\Controls\ThemeImport\Portal.ThemeImport.RO.xaml,Portal.ThemeImport.Title,Importare Temă
c08a5c2d7bb2621c7d0dfc0a3814be6c979db5b2efb5e44aea3d022ca2227a47,Portal\Controls\ThemeImport\Portal.ThemeImport.RO.xaml,,
856905aca65c499576ecb497fe097f48c55cfe4b6edee915ddaf42eb1d3e3ca5,Portal\Controls\ThemeImport\Portal.ThemeImport.RO.xaml,Portal.ThemeImport.Info,Informații Temă
60d1352dda4d81d6f8a8dd69807bb04816aee2e94a70355474971110208fd4b8,Portal\Controls\ThemeImport\Portal.ThemeImport.RO.xaml,Portal.ThemeImport.Type,Motiv Descrieri
84c7736dbd135f424666a609badb142ac4e250677104476422849babb208910b,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Close,Închide
faf6bdb2fc231c589203e79df1ab9a1b642cbe5f12faea81a030403e9a4039ae,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Title,Raportare Temă
df311745800cbebfde4e2bf65c5eb8631efe10fa68290cd497b6cb5fec6779bc,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,,
dcdc9ff81de3b420bc666baa7d5a57d29e67f67c58114095b2e0ae72cf228a4e,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.ThemeTitle,Titlu
69082e6e904a94e038fa5b169adcdef4b264059644486fe7e4755b72ce67576c,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.ThemeDescription,Descriere
5c71d20afe2e1a1a8bab1cc5e70b0698eb266ede4983400c1d12e846418aae51,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,,
b91a3f0d91e7ee9594ca8835ec3a15a0fe3944df033c2142b9b0667ed39d7bcf,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Reporter,Raport
bf357a1acaec5acb8216c17b82a635a4001a820cc05d99f8496d5343cd87b4d3,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Reporter.Description,Specificați motivele pentru raportarea temei.
d25e353caf6fc9eb5736469f899d43eef55d98aa2a142e8b89b60878627532f8,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,,
ea1e1473fe6392d64eb854b1366bd4c4078587eed607807b31b2af8291d939d1,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Reporter.Contact.Placeholder,Vă rugăm să introduceți o adresă de email validă
f5e130c3346e4e81cd13bcfe38fed81c7fb69e1819145ae3bd48c9f6fea1ea4e,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,,
23d050d86df73078c06f0792f7943ffa8d549576c7e364acdd3619925b5cf5c3,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Reporter.Description.Text,Note suplimentare:
f311b69d87ae78c8f3db73d4f9b9828aa4a9d83e0a10d7dd9b3de9e16aceb2af,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Reporter.Description.Placeholder,Vă rugăm să descrieți în detaliu motivul raportării.
7412f89b1b1dcbab15c2808e520cfbed8f3fa823a9890cb79f56767b8c48ac75,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,,
8a24512c063f64a1035a3c91a1f65838a7a0761d3260e835af3728dfbb99b8ce,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Reporter.Preparing,Pregătirile pentru raportare vor începe în curând..
11c0a5aab7e32b6e78f6a55ec5a0dc3232c59d87174de0f00d9fd676948aa785,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,,
6189e600b1459a2dd193b3839ea06ac75b400084f5258d1b5f26efdec74b83b4,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Reporter.Checking,Se efectuează verificările necesare pentru raportare..
ca0e8dc206317a5c09a1200a456373c6f3baa432c1bbda807bde74de008ea634,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Reporter.Checking.Error,A apărut o eroare necunoscută în timpul verificărilor necesare pentru raportare.
5b23e5271b141e308b68542c2e9ad53f4f131a402db243b72fae5c9897e2d9cb,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Reporter.Checking.Status,"Nu s-au putut crea condiții adecvate pentru raportare în acest moment, vă rugăm să încercați din nou mai târziu.."
a098b493835fe2c902b23ea30bbaf8f22980f1a3ae393794fa4301935e180d83,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,,
c61c667d6acbb5ba42263450e672b20da22f49f393f862dbc5f52a2f8172856f,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Reporter.Sending,Trimiterea informațiilor pentru raportare..
375ab8183708eeafada1c6c96a62e639be5c715c165a954c6cdd0b434e186e3f,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Reporter.Sending.Error,A apărut o eroare în timpul trimiterii raportului.
e07ac9a77c0c03e099967f99a6d3144bd2b5e0341fca95014134b701c87a8863,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Reporter.Sending.Errored,A apărut o eroare neașteptată în timpul trimiterii raportului: {0}.
5297c0d92b944a4d92d3151526c91a224c7550d96ac04872285ded34361ddc68,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,Portal.ThemeReport.Reporter.Sending.Succeded,"Raportul a fost trimis cu succes, vă mulțumim."
f3ef33a34e3083f57337b506951b34c7a84dfcdb76c621e6fede1b1cb2aa5687,Portal\Controls\ThemeReport\Portal.ThemeReport.RO.xaml,,
